Survey,Site,Transect,Cfreq,Number,Recorder,Species,Abundance,latin_name,Order,Family,Family_Eng,Genus,FamilyNum,SpeNum,Transect_No_bird
10,GZ,GZ1,low,X202210070700,HXL,赤红山椒鸟,6,Pericrocotus speciosus,PASSERIFORMES,鹃鵙科,Campephagidae,Pericrocotus,62,663,GZ1X202210070700Pericrocotus speciosus
10,GZ,GZ1,low,X202210070700,HXL,大嘴乌鸦,2,Corvus macrorhynchos,PASSERIFORMES,鸦科,Corvidae,Corvus,69,744,GZ1X202210070700Corvus macrorhynchos
10,GZ,GZ1,low,X202210070700,HXL,淡眉雀鹛,7,Alcippe hueti,PASSERIFORMES,雀鹛科,Alcippeidae,Alcippe,87,1009,GZ1X202210070700Alcippe hueti
10,GZ,GZ1,low,X202210070700,HXL,红耳鹎,7,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,GZ1X202210070700Pycnonotus jocosus
10,GZ,GZ1,low,X202210070700,HXL,红头穗鹛,3,Cyanoderma ruficeps,PASSERIFORMES,鹛科,Timaliidae,Cyanoderma,85,966,GZ1X202210070700Cyanoderma ruficeps
10,GZ,GZ1,low,X202210070700,HXL,红头长尾山雀,7,Aegithalos concinnus,PASSERIFORMES,长尾山雀科,Aegithalidae,Aegithalos,80,861,GZ1X202210070700Aegithalos concinnus
10,GZ,GZ1,low,X202210070700,HXL,红胸啄花鸟,1,Dicaeum ignipectus,PASSERIFORMES,啄花鸟科,Dicaeidae,Dicaeum,104,1338,GZ1X202210070700Dicaeum ignipectus
10,GZ,GZ1,low,X202210070700,HXL,鹊鸲,1,Copsychus saularis,PASSERIFORMES,鹟科,Muscicapidae,Copsychus,101,1220,GZ1X202210070700Copsychus saularis
10,GZ,GZ1,low,X202210070700,HXL,小鳞胸鹪鹛,2,Pnoepyga pusilla,PASSERIFORMES,鳞胸鹪鹛科,Pnoepygidae,Pnoepyga,78,837,GZ1X202210070700Pnoepyga pusilla
10,GZ,GZ1,low,X202210070700,HXL,棕颈钩嘴鹛,4,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,GZ1X202210070700Pomatorhinus ruficollis
10,GZ,GZ2,low,X202210070700,ZSY,大嘴乌鸦,4,Corvus macrorhynchos,PASSERIFORMES,鸦科,Corvidae,Corvus,69,744,GZ2X202210070700Corvus macrorhynchos
10,GZ,GZ2,low,X202210070700,ZSY,红胸啄花鸟,6,Dicaeum ignipectus,PASSERIFORMES,啄花鸟科,Dicaeidae,Dicaeum,104,1338,GZ2X202210070700Dicaeum ignipectus
10,GZ,GZ2,low,X202210070700,ZSY,淡眉雀鹛,48,Alcippe hueti,PASSERIFORMES,雀鹛科,Alcippeidae,Alcippe,87,1009,GZ2X202210070700Alcippe hueti
10,GZ,GZ2,low,X202210070700,ZSY,暗绿绣眼鸟,21,Zosterops simplex,PASSERIFORMES,绣眼鸟科,Zosteropidae,Zosterops,91,1132,GZ2X202210070700Zosterops simplex
10,GZ,GZ2,low,X202210070700,ZSY,红耳鹎,27,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,GZ2X202210070700Pycnonotus jocosus
10,GZ,GZ2,low,X202210070700,ZSY,长尾缝叶莺,4,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,GZ2X202210070700Orthotomus sutorius
10,GZ,GZ2,low,X202210070700,ZSY,棕颈钩嘴鹛,2,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,GZ2X202210070700Pomatorhinus ruficollis
10,GZ,GZ2,low,X202210070700,ZSY,小鳞胸鹪鹛,5,Pnoepyga pusilla,PASSERIFORMES,鳞胸鹪鹛科,Pnoepygidae,Pnoepyga,78,837,GZ2X202210070700Pnoepyga pusilla
10,GZ,GZ2,low,X202210070700,ZSY,黄腰柳莺,8,Phylloscopus proregulus,PASSERIFORMES,柳莺科,Phylloscopidae,Phylloscopus,81,874,GZ2X202210070700Phylloscopus proregulus
10,GZ,GZ2,low,X202210070700,ZSY,金头拟缝叶莺,4,Phyllergates cucullatus,PASSERIFORMES,树莺科,Cettiidae,Phyllergates,79,841,GZ2X202210070700Phyllergates cucullatus
10,GZ,GZ2,low,X202210070700,ZSY,叉尾太阳鸟,11,Aethopyga christinae,PASSERIFORMES,太阳鸟科,Nectariniidae,Aethopyga,105,1346,GZ2X202210070700Aethopyga christinae
10,GZ,GZ2,low,X202210070700,ZSY,白头鹎,4,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,GZ2X202210070700Pycnonotus sinensis
10,GZ,GZ2,low,X202210070700,ZSY,红头穗鹛,7,Cyanoderma ruficeps,PASSERIFORMES,鹛科,Timaliidae,Cyanoderma,85,966,GZ2X202210070700Cyanoderma ruficeps
10,GZ,GZ2,low,X202210070700,ZSY,红头长尾山雀,17,Aegithalos concinnus,PASSERIFORMES,长尾山雀科,Aegithalidae,Aegithalos,80,861,GZ2X202210070700Aegithalos concinnus
10,GZ,GZ2,low,X202210070700,ZSY,大山雀,8,Parus minor,PASSERIFORMES,山雀科,Paridae,Parus,72,770,GZ2X202210070700Parus minor
10,GZ,GZ2,low,X202210070700,ZSY,白鹡鸰,2,Motacilla alba,PASSERIFORMES,鹡鸰科,Motacillidae,Motacilla,110,1387,GZ2X202210070700Motacilla alba
10,GZ,GZ2,low,X202210070700,ZSY,黑脸噪鹛,1,Pterorhinus perspicillatus,PASSERIFORMES,噪鹛科,Leiothrichidae,Pterorhinus,88,1070,GZ2X202210070700Pterorhinus perspicillatus
10,GZ,GZ3,low,X202210070700,CHW,暗绿绣眼鸟,2,Zosterops simplex,PASSERIFORMES,绣眼鸟科,Zosteropidae,Zosterops,91,1132,GZ3X202210070700Zosterops simplex
10,GZ,GZ3,low,X202210070700,CHW,叉尾太阳鸟,3,Aethopyga christinae,PASSERIFORMES,太阳鸟科,Nectariniidae,Aethopyga,105,1346,GZ3X202210070700Aethopyga christinae
10,GZ,GZ3,low,X202210070700,CHW,大嘴乌鸦,1,Corvus macrorhynchos,PASSERIFORMES,鸦科,Corvidae,Corvus,69,744,GZ3X202210070700Corvus macrorhynchos
10,GZ,GZ3,low,X202210070700,CHW,淡眉雀鹛,13,Alcippe hueti,PASSERIFORMES,雀鹛科,Alcippeidae,Alcippe,87,1009,GZ3X202210070700Alcippe hueti
10,GZ,GZ3,low,X202210070700,CHW,红耳鹎,5,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,GZ3X202210070700Pycnonotus jocosus
10,GZ,GZ3,low,X202210070700,CHW,红嘴相思鸟,3,Leiothrix lutea,PASSERIFORMES,噪鹛科,Leiothrichidae,Leiothrix,88,1041,GZ3X202210070700Leiothrix lutea
10,GZ,GZ3,low,X202210070700,CHW,强脚树莺,3,Horornis fortipes,PASSERIFORMES,树莺科,Cettiidae,Horornis,79,845,GZ3X202210070700Horornis fortipes
10,GZ,GZ3,low,X202210070700,CHW,棕颈钩嘴鹛,3,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,GZ3X202210070700Pomatorhinus ruficollis
10,GZ,GZ1,low,X202210071700,HXL,白鹡鸰,1,Motacilla alba,PASSERIFORMES,鹡鸰科,Motacillidae,Motacilla,110,1387,GZ1X202210071700Motacilla alba
10,GZ,GZ1,low,X202210071700,HXL,叉尾太阳鸟,1,Aethopyga christinae,PASSERIFORMES,太阳鸟科,Nectariniidae,Aethopyga,105,1346,GZ1X202210071700Aethopyga christinae
10,GZ,GZ1,low,X202210071700,HXL,红头穗鹛,6,Cyanoderma ruficeps,PASSERIFORMES,鹛科,Timaliidae,Cyanoderma,85,966,GZ1X202210071700Cyanoderma ruficeps
10,GZ,GZ1,low,X202210071700,HXL,红胸啄花鸟,4,Dicaeum ignipectus,PASSERIFORMES,啄花鸟科,Dicaeidae,Dicaeum,104,1338,GZ1X202210071700Dicaeum ignipectus
10,GZ,GZ1,low,X202210071700,HXL,金头拟缝叶莺,1,Phyllergates cucullatus,PASSERIFORMES,树莺科,Cettiidae,Phyllergates,79,841,GZ1X202210071700Phyllergates cucullatus
10,GZ,GZ2,low,X202210071700,ZSY,白喉短翅鸫,3,Brachypteryx leucophris,PASSERIFORMES,鹟科,Muscicapidae,Brachypteryx,101,1249,GZ2X202210071700Brachypteryx leucophris
10,GZ,GZ2,low,X202210071700,ZSY,叉尾太阳鸟,2,Aethopyga christinae,PASSERIFORMES,太阳鸟科,Nectariniidae,Aethopyga,105,1346,GZ2X202210071700Aethopyga christinae
10,GZ,GZ2,low,X202210071700,ZSY,纯色山鹪莺,1,Prinia inornata,PASSERIFORMES,扇尾莺科,Cisticolidae,Prinia,84,959,GZ2X202210071700Prinia inornata
10,GZ,GZ2,low,X202210071700,ZSY,大嘴乌鸦,1,Corvus macrorhynchos,PASSERIFORMES,鸦科,Corvidae,Corvus,69,744,GZ2X202210071700Corvus macrorhynchos
10,GZ,GZ2,low,X202210071700,ZSY,淡眉雀鹛,23,Alcippe hueti,PASSERIFORMES,雀鹛科,Alcippeidae,Alcippe,87,1009,GZ2X202210071700Alcippe hueti
10,GZ,GZ2,low,X202210071700,ZSY,红耳鹎,5,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,GZ2X202210071700Pycnonotus jocosus
10,GZ,GZ2,low,X202210071700,ZSY,红头穗鹛,1,Cyanoderma ruficeps,PASSERIFORMES,鹛科,Timaliidae,Cyanoderma,85,966,GZ2X202210071700Cyanoderma ruficeps
10,GZ,GZ2,low,X202210071700,ZSY,红胸啄花鸟,1,Dicaeum ignipectus,PASSERIFORMES,啄花鸟科,Dicaeidae,Dicaeum,104,1338,GZ2X202210071700Dicaeum ignipectus
10,GZ,GZ2,low,X202210071700,ZSY,金头拟缝叶莺,1,Phyllergates cucullatus,PASSERIFORMES,树莺科,Cettiidae,Phyllergates,79,841,GZ2X202210071700Phyllergates cucullatus
10,GZ,GZ2,low,X202210071700,ZSY,小鳞胸鹪鹛,4,Pnoepyga pusilla,PASSERIFORMES,鳞胸鹪鹛科,Pnoepygidae,Pnoepyga,78,837,GZ2X202210071700Pnoepyga pusilla
10,GZ,GZ2,low,X202210071700,ZSY,棕背伯劳,1,Lanius schach,PASSERIFORMES,伯劳科,Laniidae,Lanius,63,679,GZ2X202210071700Lanius schach
10,GZ,GZ3,low,X202210071700,CHW,叉尾太阳鸟,1,Aethopyga christinae,PASSERIFORMES,太阳鸟科,Nectariniidae,Aethopyga,105,1346,GZ3X202210071700Aethopyga christinae
10,GZ,GZ3,low,X202210071700,CHW,大嘴乌鸦,1,Corvus macrorhynchos,PASSERIFORMES,鸦科,Corvidae,Corvus,69,744,GZ3X202210071700Corvus macrorhynchos
10,GZ,GZ3,low,X202210071700,CHW,淡眉雀鹛,4,Alcippe hueti,PASSERIFORMES,雀鹛科,Alcippeidae,Alcippe,87,1009,GZ3X202210071700Alcippe hueti
10,GZ,GZ3,low,X202210071700,CHW,红嘴相思鸟,2,Leiothrix lutea,PASSERIFORMES,噪鹛科,Leiothrichidae,Leiothrix,88,1041,GZ3X202210071700Leiothrix lutea
10,GZ,GZ3,low,X202210071700,CHW,家燕,4,Hirundo rustica,PASSERIFORMES,燕科,Hirundinidae,Hirundo,77,826,GZ3X202210071700Hirundo rustica
10,GZ,GZ3,low,X202210071700,CHW,金头拟缝叶莺,1,Phyllergates cucullatus,PASSERIFORMES,树莺科,Cettiidae,Phyllergates,79,841,GZ3X202210071700Phyllergates cucullatus
10,GZ,GZ1,low,X202210080700,HXL,暗绿绣眼鸟,10,Zosterops simplex,PASSERIFORMES,绣眼鸟科,Zosteropidae,Zosterops,91,1132,GZ1X202210080700Zosterops simplex
10,GZ,GZ1,low,X202210080700,HXL,白喉短翅鸫,4,Brachypteryx leucophris,PASSERIFORMES,鹟科,Muscicapidae,Brachypteryx,101,1249,GZ1X202210080700Brachypteryx leucophris
10,GZ,GZ1,low,X202210080700,HXL,白鹡鸰,2,Motacilla alba,PASSERIFORMES,鹡鸰科,Motacillidae,Motacilla,110,1387,GZ1X202210080700Motacilla alba
10,GZ,GZ1,low,X202210080700,HXL,白头鹎,12,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,GZ1X202210080700Pycnonotus sinensis
10,GZ,GZ1,low,X202210080700,HXL,斑文鸟,1,Lonchura punctulata,PASSERIFORMES,梅花雀科,Estrildidae,Lonchura,108,1368,GZ1X202210080700Lonchura punctulata
10,GZ,GZ1,low,X202210080700,HXL,叉尾太阳鸟,4,Aethopyga christinae,PASSERIFORMES,太阳鸟科,Nectariniidae,Aethopyga,105,1346,GZ1X202210080700Aethopyga christinae
10,GZ,GZ1,low,X202210080700,HXL,赤红山椒鸟,6,Pericrocotus speciosus,PASSERIFORMES,鹃鵙科,Campephagidae,Pericrocotus,62,663,GZ1X202210080700Pericrocotus speciosus
10,GZ,GZ1,low,X202210080700,HXL,大嘴乌鸦,1,Corvus macrorhynchos,PASSERIFORMES,鸦科,Corvidae,Corvus,69,744,GZ1X202210080700Corvus macrorhynchos
10,GZ,GZ1,low,X202210080700,HXL,红耳鹎,8,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,GZ1X202210080700Pycnonotus jocosus
10,GZ,GZ1,low,X202210080700,HXL,红胸啄花鸟,5,Dicaeum ignipectus,PASSERIFORMES,啄花鸟科,Dicaeidae,Dicaeum,104,1338,GZ1X202210080700Dicaeum ignipectus
10,GZ,GZ1,low,X202210080700,HXL,灰喉山椒鸟,16,Pericrocotus solaris,PASSERIFORMES,鹃鵙科,Campephagidae,Pericrocotus,62,660,GZ1X202210080700Pericrocotus solaris
10,GZ,GZ1,low,X202210080700,HXL,金头拟缝叶莺,2,Phyllergates cucullatus,PASSERIFORMES,树莺科,Cettiidae,Phyllergates,79,841,GZ1X202210080700Phyllergates cucullatus
10,GZ,GZ1,low,X202210080700,HXL,绿翅短脚鹎,2,Ixos mcclellandii,PASSERIFORMES,鹎科,Pycnonotidae,Ixos,76,802,GZ1X202210080700Ixos mcclellandii
10,GZ,GZ1,low,X202210080700,HXL,鹊鸲,1,Copsychus saularis,PASSERIFORMES,鹟科,Muscicapidae,Copsychus,101,1220,GZ1X202210080700Copsychus saularis
10,GZ,GZ1,low,X202210080700,HXL,小灰山椒鸟,4,Pericrocotus cantonensis,PASSERIFORMES,鹃鵙科,Campephagidae,Pericrocotus,62,666,GZ1X202210080700Pericrocotus cantonensis
10,GZ,GZ1,low,X202210080700,HXL,小鳞胸鹪鹛,4,Pnoepyga pusilla,PASSERIFORMES,鳞胸鹪鹛科,Pnoepygidae,Pnoepyga,78,837,GZ1X202210080700Pnoepyga pusilla
10,GZ,GZ1,low,X202210080700,HXL,大山雀,1,Parus minor,PASSERIFORMES,山雀科,Paridae,Parus,72,770,GZ1X202210080700Parus minor
10,GZ,GZ1,low,X202210080700,HXL,珠颈斑鸠,1,Spilopelia chinensis,COLUMBIFORMES,鸠鸽科,Columbidae,Spilopelia,38,459,GZ1X202210080700Spilopelia chinensis
10,GZ,GZ1,low,X202210080700,HXL,棕颈钩嘴鹛,4,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,GZ1X202210080700Pomatorhinus ruficollis
10,GZ,GZ2,low,X202210080700,ZSY,暗绿绣眼鸟,5,Zosterops simplex,PASSERIFORMES,绣眼鸟科,Zosteropidae,Zosterops,91,1132,GZ2X202210080700Zosterops simplex
10,GZ,GZ2,low,X202210080700,ZSY,白喉短翅鸫,1,Brachypteryx leucophris,PASSERIFORMES,鹟科,Muscicapidae,Brachypteryx,101,1249,GZ2X202210080700Brachypteryx leucophris
10,GZ,GZ2,low,X202210080700,ZSY,白头鹎,2,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,GZ2X202210080700Pycnonotus sinensis
10,GZ,GZ2,low,X202210080700,ZSY,叉尾太阳鸟,14,Aethopyga christinae,PASSERIFORMES,太阳鸟科,Nectariniidae,Aethopyga,105,1346,GZ2X202210080700Aethopyga christinae
10,GZ,GZ2,low,X202210080700,ZSY,赤红山椒鸟,5,Pericrocotus speciosus,PASSERIFORMES,鹃鵙科,Campephagidae,Pericrocotus,62,663,GZ2X202210080700Pericrocotus speciosus
10,GZ,GZ2,low,X202210080700,ZSY,大嘴乌鸦,1,Corvus macrorhynchos,PASSERIFORMES,鸦科,Corvidae,Corvus,69,744,GZ2X202210080700Corvus macrorhynchos
10,GZ,GZ2,low,X202210080700,ZSY,淡眉雀鹛,37,Alcippe hueti,PASSERIFORMES,雀鹛科,Alcippeidae,Alcippe,87,1009,GZ2X202210080700Alcippe hueti
10,GZ,GZ2,low,X202210080700,ZSY,红耳鹎,20,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,GZ2X202210080700Pycnonotus jocosus
10,GZ,GZ2,low,X202210080700,ZSY,红头穗鹛,4,Cyanoderma ruficeps,PASSERIFORMES,鹛科,Timaliidae,Cyanoderma,85,966,GZ2X202210080700Cyanoderma ruficeps
10,GZ,GZ2,low,X202210080700,ZSY,红头长尾山雀,11,Aegithalos concinnus,PASSERIFORMES,长尾山雀科,Aegithalidae,Aegithalos,80,861,GZ2X202210080700Aegithalos concinnus
10,GZ,GZ2,low,X202210080700,ZSY,红胸啄花鸟,1,Dicaeum ignipectus,PASSERIFORMES,啄花鸟科,Dicaeidae,Dicaeum,104,1338,GZ2X202210080700Dicaeum ignipectus
10,GZ,GZ2,low,X202210080700,ZSY,灰喉山椒鸟,9,Pericrocotus solaris,PASSERIFORMES,鹃鵙科,Campephagidae,Pericrocotus,62,660,GZ2X202210080700Pericrocotus solaris
10,GZ,GZ2,low,X202210080700,ZSY,金头拟缝叶莺,4,Phyllergates cucullatus,PASSERIFORMES,树莺科,Cettiidae,Phyllergates,79,841,GZ2X202210080700Phyllergates cucullatus
10,GZ,GZ2,low,X202210080700,ZSY,小鳞胸鹪鹛,8,Pnoepyga pusilla,PASSERIFORMES,鳞胸鹪鹛科,Pnoepygidae,Pnoepyga,78,837,GZ2X202210080700Pnoepyga pusilla
10,GZ,GZ2,low,X202210080700,ZSY,棕背伯劳,1,Lanius schach,PASSERIFORMES,伯劳科,Laniidae,Lanius,63,679,GZ2X202210080700Lanius schach
10,GZ,GZ2,low,X202210080700,ZSY,棕颈钩嘴鹛,4,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,GZ2X202210080700Pomatorhinus ruficollis
10,GZ,GZ3,low,X202210080700,CHW,叉尾太阳鸟,3,Aethopyga christinae,PASSERIFORMES,太阳鸟科,Nectariniidae,Aethopyga,105,1346,GZ3X202210080700Aethopyga christinae
10,GZ,GZ3,low,X202210080700,CHW,大嘴乌鸦,3,Corvus macrorhynchos,PASSERIFORMES,鸦科,Corvidae,Corvus,69,744,GZ3X202210080700Corvus macrorhynchos
10,GZ,GZ3,low,X202210080700,CHW,淡眉雀鹛,8,Alcippe hueti,PASSERIFORMES,雀鹛科,Alcippeidae,Alcippe,87,1009,GZ3X202210080700Alcippe hueti
10,GZ,GZ3,low,X202210080700,CHW,红耳鹎,7,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,GZ3X202210080700Pycnonotus jocosus
10,GZ,GZ3,low,X202210080700,CHW,黄腹山鹪莺,1,Prinia flaviventris,PASSERIFORMES,扇尾莺科,Cisticolidae,Prinia,84,958,GZ3X202210080700Prinia flaviventris
10,GZ,GZ3,low,X202210080700,CHW,黄眉柳莺,6,Phylloscopus inornatus,PASSERIFORMES,柳莺科,Phylloscopidae,Phylloscopus,81,869,GZ3X202210080700Phylloscopus inornatus
10,GZ,GZ3,low,X202210080700,CHW,家燕,2,Hirundo rustica,PASSERIFORMES,燕科,Hirundinidae,Hirundo,77,826,GZ3X202210080700Hirundo rustica
10,GZ,GZ3,low,X202210080700,CHW,强脚树莺,4,Horornis fortipes,PASSERIFORMES,树莺科,Cettiidae,Horornis,79,845,GZ3X202210080700Horornis fortipes
10,GZ,GZ3,low,X202210080700,CHW,棕颈钩嘴鹛,2,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,GZ3X202210080700Pomatorhinus ruficollis
11,GZ,GZ4,low,X202304080710,HXL,鹊鸲,3,Copsychus saularis,PASSERIFORMES,鹟科,Muscicapidae,Copsychus,101,1220,GZ4X202304080710Copsychus saularis
11,GZ,GZ4,low,X202304080710,HXL,白头鹎,62,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,GZ4X202304080710Pycnonotus sinensis
11,GZ,GZ4,low,X202304080710,HXL,叉尾太阳鸟,6,Aethopyga christinae,PASSERIFORMES,太阳鸟科,Nectariniidae,Aethopyga,105,1346,GZ4X202304080710Aethopyga christinae
11,GZ,GZ4,low,X202304080710,HXL,八声杜鹃,1,Cacomantis merulinus,CUCULIFORMES,杜鹃科,Cuculidae,Cacomantis,39,487,GZ4X202304080710Cacomantis merulinus
11,GZ,GZ4,low,X202304080710,HXL,红耳鹎,30,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,GZ4X202304080710Pycnonotus jocosus
11,GZ,GZ4,low,X202304080710,HXL,黑领椋鸟,12,Gracupica nigricollis,PASSERIFORMES,椋鸟科,Sturnidae,Gracupica,99,1171,GZ4X202304080710Gracupica nigricollis
11,GZ,GZ4,low,X202304080710,HXL,八哥,7,Acridotheres cristatellus,PASSERIFORMES,椋鸟科,Sturnidae,Acridotheres,99,1165,GZ4X202304080710Acridotheres cristatellus
11,GZ,GZ4,low,X202304080710,HXL,黄腹山鹪莺,3,Prinia flaviventris,PASSERIFORMES,扇尾莺科,Cisticolidae,Prinia,84,958,GZ4X202304080710Prinia flaviventris
11,GZ,GZ4,low,X202304080710,HXL,红胸啄花鸟,1,Dicaeum ignipectus,PASSERIFORMES,啄花鸟科,Dicaeidae,Dicaeum,104,1338,GZ4X202304080710Dicaeum ignipectus
11,GZ,GZ4,low,X202304080710,HXL,棕背伯劳,2,Lanius schach,PASSERIFORMES,伯劳科,Laniidae,Lanius,63,679,GZ4X202304080710Lanius schach
11,GZ,GZ4,low,X202304080710,HXL,长尾缝叶莺,1,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,GZ4X202304080710Orthotomus sutorius
11,GZ,GZ4,low,X202304080710,HXL,白喉红臀鹎,5,Pycnonotus aurigaster,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,817,GZ4X202304080710Pycnonotus aurigaster
11,GZ,GZ4,low,X202304080710,HXL,强脚树莺,1,Horornis fortipes,PASSERIFORMES,树莺科,Cettiidae,Horornis,79,845,GZ4X202304080710Horornis fortipes
11,GZ,GZ4,low,X202304080710,HXL,黑短脚鹎,1,Hypsipetes leucocephalus,PASSERIFORMES,鹎科,Pycnonotidae,Hypsipetes,76,804,GZ4X202304080710Hypsipetes leucocephalus
11,GZ,GZ5,low,X202304080715,YJ,红嘴蓝鹊,2,Urocissa erythroryncha,PASSERIFORMES,鸦科,Corvidae,Urocissa,69,720,GZ5X202304080715Urocissa erythroryncha
11,GZ,GZ5,low,X202304080715,YJ,红耳鹎,49,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,GZ5X202304080715Pycnonotus jocosus
11,GZ,GZ5,low,X202304080715,YJ,珠颈斑鸠,2,Spilopelia chinensis,COLUMBIFORMES,鸠鸽科,Columbidae,Spilopelia,38,459,GZ5X202304080715Spilopelia chinensis
11,GZ,GZ5,low,X202304080715,YJ,赤红山椒鸟,2,Pericrocotus speciosus,PASSERIFORMES,鹃鵙科,Campephagidae,Pericrocotus,62,663,GZ5X202304080715Pericrocotus speciosus
11,GZ,GZ5,low,X202304080715,YJ,白头鹎,47,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,GZ5X202304080715Pycnonotus sinensis
11,GZ,GZ5,low,X202304080715,YJ,鹊鸲,3,Copsychus saularis,PASSERIFORMES,鹟科,Muscicapidae,Copsychus,101,1220,GZ5X202304080715Copsychus saularis
11,GZ,GZ5,low,X202304080715,YJ,暗绿绣眼鸟,5,Zosterops simplex,PASSERIFORMES,绣眼鸟科,Zosteropidae,Zosterops,91,1132,GZ5X202304080715Zosterops simplex
11,GZ,GZ5,low,X202304080715,YJ,家燕,14,Hirundo rustica,PASSERIFORMES,燕科,Hirundinidae,Hirundo,77,826,GZ5X202304080715Hirundo rustica
11,GZ,GZ5,low,X202304080715,YJ,红胸啄花鸟,2,Dicaeum ignipectus,PASSERIFORMES,啄花鸟科,Dicaeidae,Dicaeum,104,1338,GZ5X202304080715Dicaeum ignipectus
11,GZ,GZ5,low,X202304080715,YJ,棕颈钩嘴鹛,1,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,GZ5X202304080715Pomatorhinus ruficollis
11,GZ,GZ5,low,X202304080715,YJ,黑短脚鹎,1,Hypsipetes leucocephalus,PASSERIFORMES,鹎科,Pycnonotidae,Hypsipetes,76,804,GZ5X202304080715Hypsipetes leucocephalus
11,GZ,GZ5,low,X202304080715,YJ,红头长尾山雀,1,Aegithalos concinnus,PASSERIFORMES,长尾山雀科,Aegithalidae,Aegithalos,80,861,GZ5X202304080715Aegithalos concinnus
11,GZ,GZ6,low,X202304080720,ZJ,大山雀,2,Parus minor,PASSERIFORMES,山雀科,Paridae,Parus,72,770,GZ6X202304080720Parus minor
11,GZ,GZ6,low,X202304080720,ZJ,白头鹎,5,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,GZ6X202304080720Pycnonotus sinensis
11,GZ,GZ6,low,X202304080720,ZJ,灰胸竹鸡,12,Bambusicola thoracicus,GALLIFORMES,雉科,Phasianidae,Bambusicola,2,113,GZ6X202304080720Bambusicola thoracicus
11,GZ,GZ6,low,X202304080720,ZJ,暗绿绣眼鸟,12,Zosterops simplex,PASSERIFORMES,绣眼鸟科,Zosteropidae,Zosterops,91,1132,GZ6X202304080720Zosterops simplex
11,GZ,GZ6,low,X202304080720,ZJ,红胸啄花鸟,2,Dicaeum ignipectus,PASSERIFORMES,啄花鸟科,Dicaeidae,Dicaeum,104,1338,GZ6X202304080720Dicaeum ignipectus
11,GZ,GZ6,low,X202304080720,ZJ,赤红山椒鸟,52,Pericrocotus speciosus,PASSERIFORMES,鹃鵙科,Campephagidae,Pericrocotus,62,663,GZ6X202304080720Pericrocotus speciosus
11,GZ,GZ6,low,X202304080720,ZJ,凤头蜂鹰,1,Pernis ptilorhynchus,ACCIPITRIFORMES,鹰科,Accipitridae,Pernis,20,217,GZ6X202304080720Pernis ptilorhynchus
11,GZ,GZ6,low,X202304080720,ZJ,八哥,2,Acridotheres cristatellus,PASSERIFORMES,椋鸟科,Sturnidae,Acridotheres,99,1165,GZ6X202304080720Acridotheres cristatellus
11,GZ,GZ6,low,X202304080720,ZJ,灰喉山椒鸟,50,Pericrocotus solaris,PASSERIFORMES,鹃鵙科,Campephagidae,Pericrocotus,62,660,GZ6X202304080720Pericrocotus solaris
11,GZ,GZ6,low,X202304080720,ZJ,黑眉拟啄木鸟,2,Psilopogon faber,PICIFORMES,拟啄木鸟科,Megalaimidae,Psilopogon,52,587,GZ6X202304080720Psilopogon faber
